dt,sku_id,warehouse_id,begin_on_hand_qty,begin_locked_qty,begin_available_qty,end_on_hand_qty,end_locked_qty,end_available_qty,defect_qty,in_transit_qty,max_onhand_qty,min_onhand_qty,avg_on_hand_qty,avg_available_qty,inventory_cost_amt,turnover_days,stock_age_days,etl_time
2026-07-06,1019,1,5394,585,4809,5394,585,4809,0,27,5742,5066,5394,4809,902923.2400,28,157,"2026-09-04 12:34:54"
2026-07-06,1019,2,2426,234,2192,2426,234,2192,3,4,2463,2407,2426,2192,76934.8300,66,29,"2026-09-04 12:34:54"
2026-07-06,1019,3,2961,203,2758,2961,203,2758,1,31,3225,2882,2961,2758,21677.3100,32,66,"2026-09-04 12:34:54"
2026-07-06,1020,1,7443,439,7004,7443,439,7004,0,22,7494,6842,7443,7004,981788.3900,42,20,"2026-09-04 12:34:54"
2026-07-06,1020,2,685,87,598,685,87,598,1,49,706,670,685,598,98430.6200,49,153,"2026-09-04 12:34:54"
2026-07-06,1020,3,8269,620,7649,8269,620,7649,2,24,8566,7678,8269,7649,1451505.8500,44,124,"2026-09-04 12:34:54"
2026-07-06,1021,1,5082,597,4485,5082,597,4485,4,20,5210,4859,5082,4485,590089.5600,28,35,"2026-09-04 12:34:54"
2026-07-06,1021,2,6252,336,5916,6252,336,5916,3,49,6514,5809,6252,5916,801623.4000,31,88,"2026-09-04 12:34:54"
2026-07-06,1021,3,9439,671,8768,9439,671,8768,1,33,10307,8904,9439,8768,1356496.0200,53,159,"2026-09-04 12:34:54"
2026-07-06,1022,1,6142,538,5604,6142,538,5604,0,45,6351,5962,6142,5604,272464.8000,32,81,"2026-09-04 12:34:54"
2026-07-06,1022,2,7037,691,6346,7037,691,6346,1,19,7430,6373,7037,6346,331673.1200,54,80,"2026-09-04 12:34:54"
2026-07-06,1022,3,4801,559,4242,4801,559,4242,5,44,5244,4620,4801,4242,435932.0000,31,104,"2026-09-04 12:34:54"
2026-07-06,1023,1,5243,421,4822,5243,421,4822,4,21,5635,4982,5243,4822,864770.4700,26,151,"2026-09-04 12:34:54"
2026-07-06,1023,2,1053,63,990,1053,63,990,5,43,1056,1035,1053,990,150952.9100,24,50,"2026-09-04 12:34:54"
2026-07-06,1023,3,965,53,912,965,53,912,3,20,1051,926,965,912,6544.1600,57,129,"2026-09-04 12:34:54"
2026-07-06,1024,1,5387,313,5074,5387,313,5074,5,50,5903,4870,5387,5074,550178.5400,28,84,"2026-09-04 12:34:54"
2026-07-06,1024,2,3741,292,3449,3741,292,3449,4,37,4070,3656,3741,3449,638060.9200,78,66,"2026-09-04 12:34:54"
2026-07-06,1024,3,4762,359,4403,4762,359,4403,3,1,5032,4464,4762,4403,762521.8300,125,16,"2026-09-04 12:34:54"
2026-07-06,1025,1,4471,513,3958,4471,513,3958,4,24,4877,4342,4471,3958,261713.3200,38,164,"2026-09-04 12:34:54"
2026-07-06,1025,2,1320,63,1257,1320,63,1257,5,31,1347,1204,1320,1257,13768.0600,38,78,"2026-09-04 12:34:54"
2026-07-06,1025,3,975,109,866,975,109,866,2,11,1004,958,975,866,171122.9200,32,29,"2026-09-04 12:34:54"
2026-07-06,1026,1,300,15,285,300,15,285,2,28,322,295,300,285,16724.4500,28,169,"2026-09-04 12:34:54"
2026-07-06,1026,2,2371,228,2143,2371,228,2143,3,26,2488,2148,2371,2143,407048.5400,30,137,"2026-09-04 12:34:54"
2026-07-06,1026,3,1407,173,1234,1407,173,1234,4,36,1458,1312,1407,1234,150064.8600,47,72,"2026-09-04 12:34:54"
2026-07-06,1027,1,16050,2035,14015,16050,2035,14015,1,1,16302,14987,16050,14015,1898602.1000,71,1,"2026-09-04 12:34:54"
2026-07-06,1027,2,6674,446,6228,6674,446,6228,4,42,7279,6107,6674,6228,1209179.3800,52,113,"2026-09-04 12:34:54"
2026-07-06,1027,3,1203,153,1050,1203,153,1050,4,9,1223,1084,1203,1050,183669.6700,25,85,"2026-09-04 12:34:54"
2026-07-06,1028,1,10526,781,9745,10526,781,9745,3,26,10992,9911,10526,9745,609157.8900,59,64,"2026-09-04 12:34:54"
2026-07-06,1028,2,3841,436,3405,3841,436,3405,5,42,3844,3585,3841,3405,210553.3400,29,20,"2026-09-04 12:34:54"
2026-07-06,1028,3,6462,657,5805,6462,657,5805,1,15,6779,6142,6462,5805,420375.2500,31,119,"2026-09-04 12:34:54"
2026-07-06,1029,1,1726,89,1637,1726,89,1637,2,49,1787,1723,1726,1637,153425.3000,65,71,"2026-09-04 12:34:54"
2026-07-06,1029,2,990,63,927,990,63,927,0,22,1060,950,990,927,73870.3400,40,107,"2026-09-04 12:34:54"
2026-07-06,1029,3,976,109,867,976,109,867,5,49,1011,900,976,867,6052.1100,23,92,"2026-09-04 12:34:54"
2026-07-06,1030,1,6445,734,5711,6445,734,5711,1,19,7074,5900,6445,5711,35239.3900,34,88,"2026-09-04 12:34:54"
2026-07-06,1030,2,7416,679,6737,7416,679,6737,2,7,8126,6770,7416,6737,329559.0400,35,166,"2026-09-04 12:34:54"
2026-07-06,1030,3,1651,152,1499,1651,152,1499,5,50,1814,1566,1651,1499,83988.2900,32,91,"2026-09-04 12:34:54"
2026-07-06,1031,1,3804,468,3336,3804,468,3336,0,42,3882,3704,3804,3336,147280.3400,37,169,"2026-09-04 12:34:54"
2026-07-06,1031,2,3315,417,2898,3315,417,2898,5,40,3542,3212,3315,2898,66082.9700,36,41,"2026-09-04 12:34:54"
2026-07-06,1031,3,2416,138,2278,2416,138,2278,2,32,2499,2242,2416,2278,117326.0000,23,87,"2026-09-04 12:34:54"
2026-07-06,1032,1,7320,371,6949,7320,371,6949,4,15,7463,7151,7320,6949,446284.3300,42,56,"2026-09-04 12:34:54"
2026-07-06,1032,2,4289,307,3982,4289,307,3982,1,36,4317,4238,4289,3982,695463.8600,29,12,"2026-09-04 12:34:54"
2026-07-06,1032,3,4826,407,4419,4826,407,4419,1,33,5186,4508,4826,4419,732758.9400,44,37,"2026-09-04 12:34:54"
2026-07-06,1033,1,5259,672,4587,5259,672,4587,5,23,5638,5133,5259,4587,370506.0600,40,124,"2026-09-04 12:34:54"
2026-07-06,1033,2,12046,962,11084,12046,962,11084,1,42,12544,11639,12046,11084,70639.3400,87,144,"2026-09-04 12:34:54"
2026-07-06,1033,3,3515,275,3240,3515,275,3240,5,6,3854,3297,3515,3240,513430.4200,36,62,"2026-09-04 12:34:54"
2026-07-06,1034,1,3673,348,3325,3673,348,3325,3,21,3814,3523,3673,3325,413564.4600,33,4,"2026-09-04 12:34:54"
2026-07-06,1034,2,913,48,865,913,48,865,0,9,924,852,913,865,98698.3700,29,66,"2026-09-04 12:34:54"
2026-07-06,1034,3,3064,238,2826,3064,238,2826,3,22,3116,2860,3064,2826,216762.4400,30,176,"2026-09-04 12:34:54"
2026-07-06,1035,1,765,55,710,765,55,710,0,28,798,759,765,710,66588.0900,29,145,"2026-09-04 12:34:54"
2026-07-06,1035,2,8641,645,7996,8641,645,7996,3,19,9381,8286,8641,7996,1553216.6200,45,8,"2026-09-04 12:34:54"
2026-07-06,1035,3,19052,1486,17566,19052,1486,17566,0,1,20480,18818,19052,17566,3171085.8400,99,14,"2026-09-04 12:34:54"
2026-07-06,1036,1,7539,738,6801,7539,738,6801,4,28,7775,7165,7539,6801,1295582.0100,35,77,"2026-09-04 12:34:54"
2026-07-06,1036,2,1504,74,1430,1504,74,1430,3,9,1561,1358,1504,1430,94272.4100,28,8,"2026-09-04 12:34:54"
2026-07-06,1036,3,4909,289,4620,4909,289,4620,2,19,5147,4891,4909,4620,550471.6000,48,141,"2026-09-04 12:34:54"
2026-07-06,1037,1,704,53,651,704,53,651,2,7,710,659,704,651,92601.7100,21,36,"2026-09-04 12:34:54"
2026-07-06,1037,2,3332,409,2923,3332,409,2923,4,34,3592,3136,3332,2923,467239.5000,94,76,"2026-09-04 12:34:54"
2026-07-06,1037,3,5174,491,4683,5174,491,4683,4,44,5276,5164,5174,4683,821432.5400,39,12,"2026-09-04 12:34:54"
2026-07-06,1038,1,3504,189,3315,3504,189,3315,2,2,3706,3393,3504,3315,302414.8100,56,70,"2026-09-04 12:34:54"
2026-07-06,1038,2,514,59,455,514,59,455,5,25,543,485,514,455,88036.2300,23,102,"2026-09-04 12:34:54"
2026-07-06,1038,3,2428,265,2163,2428,265,2163,1,46,2492,2332,2428,2163,405288.8900,41,177,"2026-09-04 12:34:54"
2026-07-06,1039,1,3045,311,2734,3045,311,2734,1,33,3102,2917,3045,2734,281869.4000,22,122,"2026-09-04 12:34:54"
2026-07-06,1039,2,4288,442,3846,4288,442,3846,2,27,4538,4180,4288,3846,428860.3900,46,73,"2026-09-04 12:34:54"
2026-07-06,1039,3,1275,130,1145,1275,130,1145,1,45,1379,1219,1275,1145,155509.0600,49,112,"2026-09-04 12:34:54"
2026-07-06,1040,1,3379,272,3107,3379,272,3107,0,40,3665,3091,3379,3107,127650.4700,39,97,"2026-09-04 12:34:54"
2026-07-06,1040,2,755,41,714,755,41,714,1,26,812,722,755,714,60446.7300,44,66,"2026-09-04 12:34:54"
2026-07-06,1040,3,5138,340,4798,5138,340,4798,2,13,5647,5097,5138,4798,424017.5000,52,166,"2026-09-04 12:34:54"
2026-07-06,1041,1,5849,599,5250,5849,599,5250,0,32,6048,5404,5849,5250,95108.0100,27,46,"2026-09-04 12:34:54"
2026-07-06,1041,2,4324,505,3819,4324,505,3819,2,2,4567,4228,4324,3819,55779.7600,23,13,"2026-09-04 12:34:54"
2026-07-06,1041,3,21189,2693,18496,21189,2693,18496,1,48,21381,20130,21189,18496,237837.4600,109,146,"2026-09-04 12:34:54"
2026-07-06,1042,1,1112,87,1025,1112,87,1025,3,10,1179,1019,1112,1025,140271.0300,22,1,"2026-09-04 12:34:54"
2026-07-06,1042,2,3528,372,3156,3528,372,3156,5,41,3774,3218,3528,3156,268968.3200,21,178,"2026-09-04 12:34:54"
2026-07-06,1042,3,4908,249,4659,4908,249,4659,4,38,5311,4559,4908,4659,796497.5800,27,94,"2026-09-04 12:34:54"
2026-07-06,1043,1,6207,804,5403,6207,804,5403,0,8,6620,6062,6207,5403,846897.2600,31,34,"2026-09-04 12:34:54"
2026-07-06,1043,2,13918,800,13118,13918,800,13118,5,45,14071,13727,13918,13118,918966.1300,102,41,"2026-09-04 12:34:54"
2026-07-06,1043,3,902,76,826,902,76,826,3,30,988,867,902,826,83179.0300,39,59,"2026-09-04 12:34:54"
2026-07-06,1044,1,10762,747,10015,10762,747,10015,2,18,10934,10169,10762,10015,189914.4100,57,28,"2026-09-04 12:34:54"
2026-07-06,1044,2,8974,736,8238,8974,736,8238,1,4,9166,8964,8974,8238,1552039.5800,73,20,"2026-09-04 12:34:54"
2026-07-06,1044,3,2732,266,2466,2732,266,2466,0,41,2996,2543,2732,2466,47523.5100,31,77,"2026-09-04 12:34:54"
2026-07-06,1045,1,3017,287,2730,3017,287,2730,3,25,3297,2929,3017,2730,365191.7400,75,112,"2026-09-04 12:34:54"
2026-07-06,1045,2,10860,916,9944,10860,916,9944,1,14,11712,10316,10860,9944,264624.1700,80,27,"2026-09-04 12:34:54"
2026-07-06,1045,3,7133,631,6502,7133,631,6502,5,46,7783,6572,7133,6502,238433.3100,57,66,"2026-09-04 12:34:54"
2026-07-06,1046,1,3024,338,2686,3024,338,2686,5,2,3201,2762,3024,2686,316159.8800,38,2,"2026-09-04 12:34:54"
2026-07-06,1046,2,4166,416,3750,4166,416,3750,1,44,4549,3985,4166,3750,71180.5900,35,156,"2026-09-04 12:34:54"
2026-07-06,1046,3,635,79,556,635,79,556,5,45,635,594,635,556,11940.7700,34,14,"2026-09-04 12:34:54"
2026-07-06,1047,1,13754,1128,12626,13754,1128,12626,0,11,13797,12826,13754,12626,1490130.1400,76,114,"2026-09-04 12:34:54"
2026-07-06,1047,2,2610,246,2364,2610,246,2364,3,8,2641,2436,2610,2364,464046.9800,19,139,"2026-09-04 12:34:54"
2026-07-06,1047,3,3011,326,2685,3011,326,2685,0,37,3159,2920,3011,2685,383201.3200,53,128,"2026-09-04 12:34:54"
2026-07-06,1048,1,7375,617,6758,7375,617,6758,0,35,8108,6972,7375,6758,922877.8400,49,125,"2026-09-04 12:34:54"
2026-07-06,1048,2,756,59,697,756,59,697,5,31,790,745,756,697,121353.5300,26,99,"2026-09-04 12:34:54"
2026-07-06,1048,3,16215,1859,14356,16215,1859,14356,1,5,17715,15710,16215,14356,2626888.6600,82,126,"2026-09-04 12:34:54"
2026-07-06,1049,1,2559,183,2376,2559,183,2376,4,39,2597,2380,2559,2376,304023.6800,55,17,"2026-09-04 12:34:54"
2026-07-06,1049,2,3828,193,3635,3828,193,3635,3,27,4035,3570,3828,3635,562518.1500,54,76,"2026-09-04 12:34:54"
2026-07-06,1049,3,4314,480,3834,4314,480,3834,2,49,4703,4122,4314,3834,97044.1000,44,149,"2026-09-04 12:34:54"
2026-07-06,1050,1,7597,493,7104,7597,493,7104,0,41,7657,7458,7597,7104,630602.2900,36,166,"2026-09-04 12:34:54"
2026-07-06,1050,2,6511,811,5700,6511,811,5700,3,23,7013,6137,6511,5700,234727.6000,36,145,"2026-09-04 12:34:54"
2026-07-06,1050,3,2306,127,2179,2306,127,2179,2,34,2350,2114,2306,2179,261174.2100,19,12,"2026-09-04 12:34:54"
2026-07-07,1001,1,8774,942,7832,8774,942,7832,3,24,8900,8599,8774,7832,788687.9700,45,75,"2026-09-04 12:34:54"
2026-07-07,1001,2,8919,592,8327,8919,592,8327,1,30,8955,8565,8919,8327,585374.2700,70,28,"2026-09-04 12:34:54"
2026-07-07,1001,3,8147,631,7516,8147,631,7516,3,23,8611,7380,8147,7516,1062508.4100,41,48,"2026-09-04 12:34:54"
2026-07-07,1002,1,11133,1352,9781,11133,1352,9781,3,23,12083,10879,11133,9781,668758.2400,78,20,"2026-09-04 12:34:54"
2026-07-07,1002,2,6058,615,5443,6058,615,5443,1,16,6357,5847,6058,5443,971605.4900,40,142,"2026-09-04 12:34:54"
2026-07-07,1002,3,2324,263,2061,2324,263,2061,0,21,2493,2176,2324,2061,257374.2600,68,70,"2026-09-04 12:34:54"
2026-07-07,1003,1,3145,172,2973,3145,172,2973,5,2,3438,2974,3145,2973,111083.2800,23,144,"2026-09-04 12:34:54"
2026-07-07,1003,2,9688,733,8955,9688,733,8955,1,14,10126,8738,9688,8955,1358531.3000,57,178,"2026-09-04 12:34:54"
2026-07-07,1003,3,5854,741,5113,5854,741,5113,5,43,6067,5450,5854,5113,797062.5600,34,141,"2026-09-04 12:34:54"
2026-07-07,1004,1,20788,2456,18332,20788,2456,18332,5,24,21687,20203,20788,18332,2365680.4000,100,171,"2026-09-04 12:34:54"
2026-07-07,1004,2,5444,362,5082,5444,362,5082,5,29,5776,5329,5444,5082,722816.9300,31,107,"2026-09-04 12:34:54"
2026-07-07,1004,3,4145,538,3607,4145,538,3607,2,6,4255,4135,4145,3607,148825.2800,38,75,"2026-09-04 12:34:54"
2026-07-07,1005,1,4454,375,4079,4454,375,4079,3,23,4641,4078,4454,4079,587573.1800,31,11,"2026-09-04 12:34:54"
2026-07-07,1005,2,2477,259,2218,2477,259,2218,1,16,2511,2258,2477,2218,317819.8400,36,62,"2026-09-04 12:34:54"
2026-07-07,1005,3,9982,893,9089,9982,893,9089,3,4,10591,9954,9982,9089,767353.4400,48,42,"2026-09-04 12:34:54"
2026-07-07,1006,1,9339,1084,8255,9339,1084,8255,5,17,9537,8488,9339,8255,301351.7900,52,18,"2026-09-04 12:34:54"
2026-07-07,1006,2,3631,221,3410,3631,221,3410,1,36,3827,3513,3631,3410,62013.2700,20,179,"2026-09-04 12:34:54"
2026-07-07,1006,3,10645,865,9780,10645,865,9780,0,22,11554,10333,10645,9780,1255173.3300,66,119,"2026-09-04 12:34:54"
2026-07-07,1007,1,6545,490,6055,6545,490,6055,2,40,6688,6398,6545,6055,994974.9400,50,54,"2026-09-04 12:34:54"
2026-07-07,1007,2,7468,471,6997,7468,471,6997,3,14,7794,7093,7468,6997,470705.6100,41,67,"2026-09-04 12:34:54"
2026-07-07,1007,3,4531,494,4037,4531,494,4037,3,32,4869,4149,4531,4037,218070.2200,49,76,"2026-09-04 12:34:54"
2026-07-07,1008,1,3308,200,3108,3308,200,3108,0,26,3423,3159,3308,3108,515588.6000,55,117,"2026-09-04 12:34:54"
2026-07-07,1008,2,10668,924,9744,10668,924,9744,0,43,11660,10311,10668,9744,1185607.6000,64,170,"2026-09-04 12:34:54"
2026-07-07,1008,3,3920,261,3659,3920,261,3659,1,8,3989,3896,3920,3659,233128.6800,27,102,"2026-09-04 12:34:54"
2026-07-07,1009,1,6280,791,5489,6280,791,5489,3,13,6478,6226,6280,5489,792392.0400,30,143,"2026-09-04 12:34:54"
2026-07-07,1009,2,3405,292,3113,3405,292,3113,2,19,3539,3248,3405,3113,195258.5800,24,144,"2026-09-04 12:34:54"
2026-07-07,1009,3,1637,126,1511,1637,126,1511,3,23,1739,1496,1637,1511,284029.3600,26,62,"2026-09-04 12:34:54"
2026-07-07,1010,1,2204,154,2050,2204,154,2050,0,48,2230,2173,2204,2050,70490.9200,30,161,"2026-09-04 12:34:54"
2026-07-07,1010,2,1543,142,1401,1543,142,1401,0,19,1636,1452,1543,1401,13733.0200,33,94,"2026-09-04 12:34:54"
2026-07-07,1010,3,1418,132,1286,1418,132,1286,0,16,1442,1382,1418,1286,141670.4900,55,101,"2026-09-04 12:34:54"
2026-07-07,1011,1,1680,147,1533,1680,147,1533,0,14,1735,1631,1680,1533,219245.3800,31,11,"2026-09-04 12:34:54"
2026-07-07,1011,2,3188,246,2942,3188,246,2942,0,22,3440,3029,3188,2942,433071.0800,43,129,"2026-09-04 12:34:54"
2026-07-07,1011,3,587,38,549,587,38,549,2,33,619,569,587,549,45195.1500,21,173,"2026-09-04 12:34:54"
2026-07-07,1012,1,14291,1491,12800,14291,1491,12800,4,27,15244,13444,14291,12800,182992.4100,84,140,"2026-09-04 12:34:54"
2026-07-07,1012,2,6771,551,6220,6771,551,6220,3,8,6971,6247,6771,6220,630849.5100,32,1,"2026-09-04 12:34:54"
2026-07-07,1012,3,3860,228,3632,3860,228,3632,1,2,4026,3652,3860,3632,705267.8100,30,149,"2026-09-04 12:34:54"
2026-07-07,1013,1,7836,836,7000,7836,836,7000,0,21,8399,7485,7836,7000,848495.0000,43,73,"2026-09-04 12:34:54"
2026-07-07,1013,2,14573,1892,12681,14573,1892,12681,1,20,14901,13778,14573,12681,1890001.0800,85,75,"2026-09-04 12:34:54"
2026-07-07,1013,3,4919,576,4343,4919,576,4343,3,6,5393,4879,4919,4343,838056.1400,63,174,"2026-09-04 12:34:54"
2026-07-07,1014,1,19174,2460,16714,19174,2460,16714,5,28,20271,18833,19174,16714,1928971.4500,128,48,"2026-09-04 12:34:54"
2026-07-07,1014,2,2767,356,2411,2767,356,2411,3,23,2996,2722,2767,2411,195502.7700,73,162,"2026-09-04 12:34:54"
2026-07-07,1014,3,4678,566,4112,4678,566,4112,5,27,4774,4392,4678,4112,347550.5300,30,21,"2026-09-04 12:34:54"
2026-07-07,1015,1,8766,817,7949,8766,817,7949,3,8,8972,8069,8766,7949,843211.9000,70,15,"2026-09-04 12:34:54"
2026-07-07,1015,2,14124,755,13369,14124,755,13369,1,29,14598,13033,14124,13369,1154016.2500,78,48,"2026-09-04 12:34:54"
2026-07-07,1015,3,975,60,915,975,60,915,0,44,990,936,975,915,134604.2300,22,115,"2026-09-04 12:34:54"
2026-07-07,1016,1,1052,58,994,1052,58,994,0,8,1117,1002,1052,994,117750.6000,30,54,"2026-09-04 12:34:54"
2026-07-07,1016,2,12883,1297,11586,12883,1297,11586,2,46,13327,12410,12883,11586,1974526.0300,82,134,"2026-09-04 12:34:54"
2026-07-07,1016,3,10658,1013,9645,10658,1013,9645,3,26,11218,10505,10658,9645,1789048.5300,59,44,"2026-09-04 12:34:54"
2026-07-07,1017,1,3063,274,2789,3063,274,2789,5,3,3307,2822,3063,2789,23842.6300,35,164,"2026-09-04 12:34:54"
2026-07-07,1017,2,13901,1572,12329,13901,1572,12329,0,27,13940,12786,13901,12329,432753.2800,83,159,"2026-09-04 12:34:54"
2026-07-07,1017,3,4525,442,4083,4525,442,4083,2,7,4853,4517,4525,4083,795509.5900,57,51,"2026-09-04 12:34:54"
2026-07-07,1018,1,4729,361,4368,4729,361,4368,4,21,4753,4452,4729,4368,141442.3500,40,64,"2026-09-04 12:34:54"
2026-07-07,1018,2,4400,376,4024,4400,376,4024,2,44,4809,3991,4400,4024,641882.7700,32,8,"2026-09-04 12:34:54"
2026-07-07,1018,3,5323,333,4990,5323,333,4990,5,4,5733,4895,5323,4990,338823.8200,51,107,"2026-09-04 12:34:54"
2026-07-07,1019,1,6435,589,5846,6435,589,5846,2,48,7006,5894,6435,5846,298752.3100,34,59,"2026-09-04 12:34:54"
2026-07-07,1019,2,2361,224,2137,2361,224,2137,2,47,2415,2298,2361,2137,258512.1000,64,58,"2026-09-04 12:34:54"
2026-07-07,1019,3,3672,428,3244,3672,428,3244,5,44,3849,3545,3672,3244,204793.9800,38,168,"2026-09-04 12:34:54"
2026-07-07,1020,1,7846,621,7225,7846,621,7225,2,48,8630,7674,7846,7225,962463.4700,43,36,"2026-09-04 12:34:54"
2026-07-07,1020,2,687,79,608,687,79,608,3,38,744,650,687,608,22202.8800,50,4,"2026-09-04 12:34:54"
2026-07-07,1020,3,8546,1044,7502,8546,1044,7502,2,38,8997,7941,8546,7502,817123.6500,43,56,"2026-09-04 12:34:54"
2026-07-07,1021,1,4705,259,4446,4705,259,4446,0,41,4769,4687,4705,4446,623710.3700,28,148,"2026-09-04 12:34:54"
2026-07-07,1021,2,6591,769,5822,6591,769,5822,0,38,6994,6553,6591,5822,871450.0800,31,85,"2026-09-04 12:34:54"
2026-07-07,1021,3,9290,958,8332,9290,958,8332,4,26,9762,8456,9290,8332,1195935.8800,50,97,"2026-09-04 12:34:54"
2026-07-07,1022,1,5800,282,5518,5800,282,5518,5,26,5800,5431,5800,5518,830505.9700,31,72,"2026-09-04 12:34:54"
2026-07-07,1022,2,6618,676,5942,6618,676,5942,1,49,6997,6029,6618,5942,580990.5200,51,34,"2026-09-04 12:34:54"
2026-07-07,1022,3,4637,424,4213,4637,424,4213,0,16,4715,4423,4637,4213,440983.6900,31,153,"2026-09-04 12:34:54"
2026-07-07,1023,1,5244,496,4748,5244,496,4748,0,40,5379,4914,5244,4748,358017.3600,25,118,"2026-09-04 12:34:54"
2026-07-07,1023,2,1073,97,976,1073,97,976,2,36,1110,1053,1073,976,25196.8500,23,137,"2026-09-04 12:34:54"
2026-07-07,1023,3,1100,101,999,1100,101,999,3,44,1206,991,1100,999,173548.8200,62,95,"2026-09-04 12:34:54"
2026-07-07,1024,1,5845,336,5509,5845,336,5509,0,40,6284,5574,5845,5509,46658.5900,31,50,"2026-09-04 12:34:54"
2026-07-07,1024,2,3698,184,3514,3698,184,3514,3,42,4024,3684,3698,3514,196533.7100,79,36,"2026-09-04 12:34:54"
2026-07-07,1024,3,5024,560,4464,5024,560,4464,3,0,5196,4791,5024,4464,515046.4600,127,104,"2026-09-04 12:34:54"
2026-07-07,1025,1,4414,518,3896,4414,518,3896,5,30,4516,4135,4414,3896,84213.6500,38,169,"2026-09-04 12:34:54"
2026-07-07,1025,2,1368,129,1239,1368,129,1239,0,41,1371,1268,1368,1239,58570.9800,37,74,"2026-09-04 12:34:54"
2026-07-07,1025,3,929,77,852,929,77,852,4,12,1000,847,929,852,48329.4200,31,30,"2026-09-04 12:34:54"
2026-07-07,1026,1,320,38,282,320,38,282,1,49,334,310,320,282,26287.7800,28,159,"2026-09-04 12:34:54"
2026-07-07,1026,2,2315,192,2123,2315,192,2123,2,46,2337,2267,2315,2123,393575.7500,30,62,"2026-09-04 12:34:54"
2026-07-07,1026,3,1250,97,1153,1250,97,1153,2,22,1271,1228,1250,1153,123780.4700,44,94,"2026-09-04 12:34:54"
2026-07-07,1027,1,15085,1737,13348,15085,1737,13348,3,9,15424,13798,15085,13348,2287363.9200,68,164,"2026-09-04 12:34:54"
2026-07-07,1027,2,6150,301,5849,6150,301,5849,2,40,6408,5769,6150,5849,186816.9200,49,156,"2026-09-04 12:34:54"
2026-07-07,1027,3,1130,94,1036,1130,94,1036,5,10,1141,1092,1130,1036,118904.2200,24,124,"2026-09-04 12:34:54"
2026-07-07,1028,1,10338,616,9722,10338,616,9722,0,24,10659,9917,10338,9722,1924407.8100,59,124,"2026-09-04 12:34:54"
2026-07-07,1028,2,3735,362,3373,3735,362,3373,1,22,4096,3378,3735,3373,507141.1900,29,117,"2026-09-04 12:34:54"
2026-07-07,1028,3,6095,350,5745,6095,350,5745,1,41,6625,5513,6095,5745,516762.6500,31,79,"2026-09-04 12:34:54"
2026-07-07,1029,1,1697,101,1596,1697,101,1596,2,12,1786,1674,1697,1596,254684.6200,63,62,"2026-09-04 12:34:54"
2026-07-07,1029,2,954,47,907,954,47,907,2,0,1020,870,954,907,55060.4500,39,90,"2026-09-04 12:34:54"
2026-07-07,1029,3,909,55,854,909,55,854,0,37,918,841,909,854,39238.4300,23,125,"2026-09-04 12:34:54"
2026-07-07,1030,1,5383,274,5109,5383,274,5109,2,36,5429,4978,5383,5109,555969.2800,30,139,"2026-09-04 12:34:54"
2026-07-07,1030,2,7539,853,6686,7539,853,6686,3,11,7712,7257,7539,6686,1034330.9000,35,107,"2026-09-04 12:34:54"
2026-07-07,1030,3,1707,221,1486,1707,221,1486,5,19,1857,1564,1707,1486,152391.2500,32,77,"2026-09-04 12:34:54"
2026-07-07,1031,1,3666,357,3309,3666,357,3309,3,46,3733,3338,3666,3309,407720.7100,37,127,"2026-09-04 12:34:54"
2026-07-07,1031,2,3139,284,2855,3139,284,2855,2,42,3248,2867,3139,2855,296053.1500,36,58,"2026-09-04 12:34:54"
2026-07-07,1031,3,2508,245,2263,2508,245,2263,0,9,2734,2474,2508,2263,119698.4300,23,143,"2026-09-04 12:34:54"
2026-07-07,1032,1,7807,819,6988,7807,819,6988,2,44,8246,7113,7807,6988,478051.3900,42,41,"2026-09-04 12:34:54"
2026-07-07,1032,2,4163,206,3957,4163,206,3957,3,46,4297,4115,4163,3957,441225.9800,28,148,"2026-09-04 12:34:54"
2026-07-07,1032,3,5126,551,4575,5126,551,4575,1,43,5421,5101,5126,4575,278206.4300,45,35,"2026-09-04 12:34:54"
2026-07-07,1033,1,4879,569,4310,4879,569,4310,2,16,5257,4405,4879,4310,400765.2300,38,158,"2026-09-04 12:34:54"
2026-07-07,1033,2,12485,1234,11251,12485,1234,11251,1,35,13305,11793,12485,11251,762254.5000,88,141,"2026-09-04 12:34:54"
2026-07-07,1033,3,3574,362,3212,3574,362,3212,0,24,3860,3460,3574,3212,485627.6100,36,36,"2026-09-04 12:34:54"
2026-07-07,1034,1,3735,460,3275,3735,460,3275,5,48,4075,3650,3735,3275,469055.4900,33,155,"2026-09-04 12:34:54"
